"order_id","tahun","kuartal","bulan","nama_bulan","customer_name","segment","category","sub_category","product_name","country","region","state","city","ship_mode","sales","quantity","discount","profit"
CA-2015-114069,2015,3,7,Juli,Natalie DeCherney,Consumer,Office Supplies,Binders,GBC Plastic Binding Combs,United States,East,New York,New York City,Second Class,11.81,2,0.20,4.28
CA-2015-114069,2015,3,7,Juli,Natalie DeCherney,Consumer,Furniture,Chairs,Safco Contoured Stacking Chairs,United States,East,New York,New York City,Second Class,1931.04,9,0.10,321.84
CA-2015-114069,2015,3,7,Juli,Natalie DeCherney,Consumer,Office Supplies,Paper,Easy-staple paper,United States,East,New York,New York City,Second Class,9.96,2,0.00,4.68
CA-2014-139857,2014,1,2,Februari,Cynthia Delaney,Home Office,Office Supplies,Fasteners,Staples,United States,West,California,San Diego,Standard Class,12.35,5,0.00,5.80
CA-2016-106306,2016,1,3,Maret,Patrick Gardner,Consumer,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",United States,West,Arizona,Glendale,Same Day,9.70,3,0.70,-7.11
CA-2015-100545,2015,4,11,November,Irene Maddox,Consumer,Office Supplies,Binders,GBC Durable Plastic Covers,United States,East,Pennsylvania,Philadelphia,Standard Class,11.61,2,0.70,-9.29
CA-2017-123491,2017,4,10,Oktober,Jamie Kunitz,Consumer,Office Supplies,Labels,Avery 500,United States,West,California,San Francisco,Standard Class,43.86,6,0.00,20.61
CA-2017-123491,2017,4,10,Oktober,Jamie Kunitz,Consumer,Technology,Phones,Geemarc AmpliPOWER60,United States,West,California,San Francisco,Standard Class,148.48,2,0.20,16.70
CA-2017-123491,2017,4,10,Oktober,Jamie Kunitz,Consumer,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page",United States,West,California,San Francisco,Standard Class,7.42,2,0.00,3.71
CA-2017-123491,2017,4,10,Oktober,Jamie Kunitz,Consumer,Furniture,Chairs,"Global Leather Task Chair, Black",United States,West,California,San Francisco,Standard Class,71.99,1,0.20,-0.90
CA-2017-123491,2017,4,10,Oktober,Jamie Kunitz,Consumer,Office Supplies,Art,"4009 Highlighters by Sanford",United States,West,California,San Francisco,Standard Class,19.90,5,0.00,6.57
CA-2017-123491,2017,4,10,Oktober,Jamie Kunitz,Consumer,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",United States,West,California,San Francisco,Standard Class,1702.12,14,0.00,510.64
CA-2015-145401,2015,1,1,Januari,Jeremy Pistek,Consumer,Office Supplies,Paper,Rediform Voice Mail Log Books,United States,Central,Texas,Houston,Standard Class,14.30,6,0.20,5.01
US-2017-124968,2017,3,9,September,Michelle Moray,Consumer,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,United States,Central,Illinois,Chicago,Second Class,765.63,7,0.50,-566.56
CA-2017-104003,2017,4,10,Oktober,Debra Catini,Consumer,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,United States,West,California,San Francisco,Standard Class,307.67,2,0.15,-14.48
CA-2016-154788,2016,2,4,April,John Lee,Consumer,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,United States,East,New York,New York City,Standard Class,7.71,2,0.20,2.80
CA-2016-169943,2016,2,5,Mei,Bradley Nguyen,Consumer,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,United States,East,New York,New York City,Standard Class,242.90,5,0.00,70.44
CA-2016-169943,2016,2,5,Mei,Bradley Nguyen,Consumer,Office Supplies,Storage,Safco Industrial Wire Shelving System,United States,East,New York,New York City,Standard Class,454.90,5,0.00,0.00
CA-2016-169943,2016,2,5,Mei,Bradley Nguyen,Consumer,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,United States,East,New York,New York City,Standard Class,35.92,4,0.00,15.09
CA-2016-169943,2016,2,5,Mei,Bradley Nguyen,Consumer,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",United States,East,New York,New York City,Standard Class,39.76,8,0.00,12.33
CA-2016-169943,2016,2,5,Mei,Bradley Nguyen,Consumer,Office Supplies,Binders,Recycled Easel Ring Binders,United States,East,New York,New York City,Standard Class,47.74,4,0.20,14.92
US-2015-123218,2015,4,12,Desember,Katherine Ducich,Consumer,Technology,Phones,Apple iPhone 5C,United States,Central,Illinois,Chicago,Standard Class,159.98,2,0.20,12.00
US-2015-123218,2015,4,12,Desember,Katherine Ducich,Consumer,Technology,Accessories,Logitech G600 MMO Gaming Mouse,United States,Central,Illinois,Chicago,Standard Class,255.97,4,0.20,51.19
US-2015-123218,2015,4,12,Desember,Katherine Ducich,Consumer,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",United States,Central,Illinois,Chicago,Standard Class,359.06,3,0.30,-71.81
CA-2015-127453,2015,4,12,Desember,Jay Kimmel,Consumer,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,United States,East,Pennsylvania,Philadelphia,First Class,434.35,3,0.20,43.44
CA-2015-127453,2015,4,12,Desember,Jay Kimmel,Consumer,Office Supplies,Appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,United States,East,Pennsylvania,Philadelphia,First Class,3.55,2,0.20,0.44
CA-2015-127453,2015,4,12,Desember,Jay Kimmel,Consumer,Office Supplies,Appliances,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,United States,East,Pennsylvania,Philadelphia,First Class,88.83,4,0.20,7.77
US-2017-164056,2017,2,4,April,Filia McAdams,Corporate,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",United States,East,Ohio,Dublin,Second Class,1048.35,5,0.40,-69.89
CA-2016-106894,2016,1,2,Februari,Christina Anderson,Consumer,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,United States,South,Virginia,Springfield,Same Day,100.00,4,0.00,21.00
CA-2016-106894,2016,1,2,Februari,Christina Anderson,Consumer,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,United States,South,Virginia,Springfield,Same Day,7.83,3,0.00,3.60
CA-2017-145310,2017,4,12,Desember,Jeremy Pistek,Consumer,Office Supplies,Envelopes,Staple envelope,United States,South,Florida,Port Orange,Second Class,7.82,1,0.20,2.93
CA-2014-125136,2014,3,9,September,Keith Dawkins,Corporate,Office Supplies,Paper,White GlueTop Scratch Pads,United States,South,North Carolina,Fayetteville,Standard Class,96.26,8,0.20,31.28
CA-2014-125136,2014,3,9,September,Keith Dawkins,Corporate,Office Supplies,Paper,Xerox 195,United States,South,North Carolina,Fayetteville,Standard Class,10.69,2,0.20,3.74
US-2016-131149,2016,3,7,Juli,Logan Haushalter,Consumer,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",United States,Central,Texas,Dallas,Standard Class,338.04,3,0.20,-33.80
US-2016-131149,2016,3,7,Juli,Logan Haushalter,Consumer,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,United States,Central,Texas,Dallas,Standard Class,154.24,4,0.20,17.35
CA-2017-101483,2017,3,7,Juli,Anna Gayman,Consumer,Office Supplies,Appliances,Holmes HEPA Air Purifier,United States,South,North Carolina,Jacksonville,Second Class,34.85,2,0.20,6.53
CA-2017-101483,2017,3,7,Juli,Anna Gayman,Consumer,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,United States,South,North Carolina,Jacksonville,Second Class,22.00,5,0.20,1.38
CA-2017-101483,2017,3,7,Juli,Anna Gayman,Consumer,Office Supplies,Art,Newell 322,United States,South,North Carolina,Jacksonville,Second Class,4.37,3,0.20,0.38
CA-2015-130204,2015,3,9,September,David Bremer,Corporate,Office Supplies,Storage,Sterilite Officeware Hinged File Box,United States,West,California,San Francisco,Standard Class,31.44,3,0.00,8.49
CA-2015-130204,2015,3,9,September,David Bremer,Corporate,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,United States,West,California,San Francisco,Standard Class,17.90,2,0.00,3.40
CA-2015-130204,2015,3,9,September,David Bremer,Corporate,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",United States,West,California,San Francisco,Standard Class,129.45,5,0.00,46.60
CA-2014-110527,2014,3,8,Agustus,Emily Ducich,Home Office,Office Supplies,Labels,Avery 494,United States,West,California,San Diego,Standard Class,20.88,8,0.00,9.60
CA-2017-152807,2017,4,10,Oktober,Mick Crebagga,Consumer,Office Supplies,Paper,Xerox 231,United States,East,Pennsylvania,Philadelphia,Standard Class,20.74,4,0.20,7.26
CA-2017-152807,2017,4,10,Oktober,Mick Crebagga,Consumer,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",United States,East,Pennsylvania,Philadelphia,Standard Class,7.17,2,0.20,0.99
CA-2017-152807,2017,4,10,Oktober,Mick Crebagga,Consumer,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,United States,East,Pennsylvania,Philadelphia,Standard Class,11.17,2,0.20,-2.51
CA-2017-152807,2017,4,10,Oktober,Mick Crebagga,Consumer,Technology,Accessories,First Data FD10 PIN Pad,United States,East,Pennsylvania,Philadelphia,Standard Class,442.40,7,0.20,-55.30
CA-2014-133270,2014,2,6,Juni,Bryan Mills,Consumer,Office Supplies,Art,Sanford Liquid Accent Highlighters,United States,East,New York,Rochester,First Class,13.36,2,0.00,4.94
CA-2016-155670,2016,3,8,Agustus,Erin Mull,Consumer,Office Supplies,Binders,Acco Translucent Poly Ring Binders,United States,South,North Carolina,Jacksonville,Second Class,11.23,8,0.70,-8.24
CA-2016-155670,2016,3,8,Agustus,Erin Mull,Consumer,Office Supplies,Paper,Easy-staple paper,United States,South,North Carolina,Jacksonville,Second Class,10.27,3,0.20,3.21
US-2014-157406,2014,2,4,April,Dianna Arnett,Home Office,Office Supplies,Paper,Xerox 1985,United States,Central,Texas,Houston,Standard Class,10.37,2,0.20,3.63
US-2014-157406,2014,2,4,April,Dianna Arnett,Home Office,Office Supplies,Art,"12 Colored Short Pencils",United States,Central,Texas,Houston,Standard Class,6.24,3,0.20,0.55
CA-2015-139094,2015,4,11,November,Meg O'Connel,Home Office,Furniture,Tables,Hon 2111 Invitation Series Straight Table,United States,Central,Texas,San Antonio,Standard Class,206.96,2,0.30,-32.52
CA-2017-168837,2017,4,10,Oktober,Joni Wasserman,Consumer,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,United States,West,California,Oakland,First Class,9.46,2,0.00,3.69
CA-2017-116715,2017,4,12,Desember,Victoria Wilson,Corporate,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",United States,West,California,San Francisco,First Class,559.62,9,0.00,151.10
CA-2017-116715,2017,4,12,Desember,Victoria Wilson,Corporate,Office Supplies,Paper,Xerox 1940,United States,West,California,San Francisco,First Class,109.92,2,0.00,53.86
CA-2017-116715,2017,4,12,Desember,Victoria Wilson,Corporate,Office Supplies,Paper,Xerox 1962,United States,West,California,San Francisco,First Class,8.56,2,0.00,3.85
CA-2015-135622,2015,4,12,Desember,Tonja Turnell,Home Office,Office Supplies,Paper,Xerox 1945,United States,Central,Texas,Fort Worth,Second Class,360.71,11,0.20,130.76
CA-2015-135622,2015,4,12,Desember,Tonja Turnell,Home Office,Technology,Phones,Wilson Electronics DB Pro Signal Booster,United States,Central,Texas,Fort Worth,Second Class,1718.40,6,0.20,150.36
US-2015-107349,2015,3,7,Juli,Sara Luxemburg,Home Office,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,United States,Central,Texas,Houston,First Class,41.57,6,0.80,-66.51
CA-2014-139017,2014,2,5,Mei,Raymond Messe,Consumer,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,United States,Central,Texas,Houston,Standard Class,46.86,2,0.20,7.62
CA-2014-141817,2014,1,1,Januari,Mick Brown,Consumer,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",United States,East,Pennsylvania,Philadelphia,Standard Class,19.54,3,0.20,4.88
CA-2015-130785,2015,3,9,September,Arthur Gainer,Consumer,Furniture,Bookcases,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",United States,West,California,San Diego,Standard Class,411.33,4,0.15,-4.84
CA-2015-130785,2015,3,9,September,Arthur Gainer,Consumer,Office Supplies,Binders,"DXL Angle-View Binders with Locking Rings, Black",United States,West,California,San Diego,Standard Class,28.75,6,0.20,9.70
CA-2015-130785,2015,3,9,September,Arthur Gainer,Consumer,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",United States,West,California,San Diego,Standard Class,293.20,3,0.15,-20.70
CA-2016-110254,2016,3,8,Agustus,Max Ludwig,Home Office,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",United States,South,Virginia,Suffolk,Standard Class,35.06,2,0.00,10.52
CA-2016-110254,2016,3,8,Agustus,Max Ludwig,Home Office,Office Supplies,Labels,Avery 476,United States,South,Virginia,Suffolk,Standard Class,4.13,1,0.00,1.90
CA-2016-110254,2016,3,8,Agustus,Max Ludwig,Home Office,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,United States,South,Virginia,Suffolk,Standard Class,109.80,9,0.00,46.12
CA-2016-110254,2016,3,8,Agustus,Max Ludwig,Home Office,Office Supplies,Labels,Avery 478,United States,South,Virginia,Suffolk,Standard Class,9.82,2,0.00,4.81
US-2014-158057,2014,1,3,Maret,Craig Carroll,Consumer,Office Supplies,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",United States,South,North Carolina,Greensboro,Standard Class,7.64,4,0.70,-5.86
US-2014-158057,2014,1,3,Maret,Craig Carroll,Consumer,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,United States,South,North Carolina,Greensboro,Standard Class,51.47,5,0.70,-39.46
CA-2017-146024,2017,1,3,Maret,Stewart Carmichael,Corporate,Office Supplies,Supplies,Staple remover,United States,Central,Texas,Dallas,Standard Class,6.98,4,0.20,-1.40
CA-2017-146024,2017,1,3,Maret,Stewart Carmichael,Corporate,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,United States,Central,Texas,Dallas,Standard Class,12.22,7,0.80,-20.17
CA-2016-129686,2016,4,11,November,Greg Guthrie,Corporate,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h",United States,Central,Illinois,Chicago,Second Class,97.98,2,0.20,-24.50
CA-2016-129686,2016,4,11,November,Greg Guthrie,Corporate,Technology,Accessories,Memorex Micro Travel Drive 8 GB,United States,Central,Illinois,Chicago,Second Class,62.40,6,0.20,19.50
CA-2014-118976,2014,2,4,April,Muhammed Yedwab,Corporate,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",United States,East,Maryland,Baltimore,Standard Class,20.86,2,0.00,9.39
CA-2014-118976,2014,2,4,April,Muhammed Yedwab,Corporate,Office Supplies,Storage,Recycled Steel Personal File for Standard File Folders,United States,East,Maryland,Baltimore,Standard Class,497.61,9,0.00,129.38
CA-2014-118976,2014,2,4,April,Muhammed Yedwab,Corporate,Office Supplies,Art,Blackstonian Pencils,United States,East,Maryland,Baltimore,Standard Class,5.34,2,0.00,1.50
CA-2014-118976,2014,2,4,April,Muhammed Yedwab,Corporate,Office Supplies,Labels,Avery 488,United States,East,Maryland,Baltimore,Standard Class,3.15,1,0.00,1.51
CA-2015-105347,2015,4,11,November,Darren Powers,Consumer,Office Supplies,Paper,Xerox 1919,United States,West,California,Los Angeles,Standard Class,368.91,9,0.00,180.77
CA-2015-105347,2015,4,11,November,Darren Powers,Consumer,Office Supplies,Art,Prang Colored Pencils,United States,West,California,Los Angeles,Standard Class,14.70,5,0.00,6.62
CA-2016-124667,2016,4,11,November,Bryan Davis,Consumer,Technology,Accessories,Micropad Numeric Keypads,United States,East,New York,New York City,Standard Class,59.97,3,0.00,14.99
CA-2016-124667,2016,4,11,November,Bryan Davis,Consumer,Office Supplies,Storage,Safco Steel Mobile File Cart,United States,East,New York,New York City,Standard Class,83.36,1,0.00,20.84
CA-2015-111094,2015,3,7,Juli,Claudia Bergmann,Corporate,Office Supplies,Paper,Tops Wirebound Message Log Books,United States,East,Massachusetts,Franklin,Standard Class,6.58,2,0.00,3.03
CA-2015-111094,2015,3,7,Juli,Claudia Bergmann,Corporate,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",United States,East,Massachusetts,Franklin,Standard Class,122.94,3,0.00,59.01
CA-2017-166317,2017,3,9,September,Jim Epp,Corporate,Office Supplies,Paper,Xerox 1940,United States,Central,Wisconsin,Milwaukee,Standard Class,219.84,4,0.00,107.72
CA-2017-166317,2017,3,9,September,Jim Epp,Corporate,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,United States,Central,Wisconsin,Milwaukee,Standard Class,98.16,6,0.00,9.82
CA-2017-166317,2017,3,9,September,Jim Epp,Corporate,Office Supplies,Binders,ACCOHIDE Binder by Acco,United States,Central,Wisconsin,Milwaukee,Standard Class,33.04,8,0.00,15.53
CA-2017-166317,2017,3,9,September,Jim Epp,Corporate,Technology,Phones,AT&T CL82213,United States,Central,Wisconsin,Milwaukee,Standard Class,86.97,3,0.00,25.22
CA-2015-154326,2015,1,2,Februari,Roy Phan,Corporate,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,United States,Central,Wisconsin,Kenosha,Standard Class,134.97,3,0.00,64.79
CA-2015-154326,2015,1,2,Februari,Roy Phan,Corporate,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),United States,Central,Wisconsin,Kenosha,Standard Class,699.98,2,0.00,195.99
CA-2015-154326,2015,1,2,Februari,Roy Phan,Corporate,Technology,Accessories,Maxell LTO Ultrium - 800 GB,United States,Central,Wisconsin,Kenosha,Standard Class,139.95,5,0.00,26.59
CA-2014-102008,2014,3,9,September,Russell Applegate,Consumer,Office Supplies,Paper,Tops Green Bar Computer Printout Paper,United States,East,New York,New York City,Standard Class,48.94,1,0.00,24.47
CA-2014-120474,2014,4,12,Desember,Resi Pölking,Consumer,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,United States,Central,Wisconsin,Madison,First Class,2807.84,8,0.00,673.88
CA-2014-120474,2014,4,12,Desember,Resi Pölking,Consumer,Office Supplies,Art,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",United States,Central,Wisconsin,Madison,First Class,46.64,4,0.00,12.59
CA-2014-104773,2014,4,12,Desember,Thomas Boland,Corporate,Office Supplies,Storage,"Companion Letter/Legal File, Black",United States,Central,Texas,Houston,Standard Class,60.42,2,0.20,6.04
CA-2016-140774,2016,3,9,September,Brad Eason,Home Office,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,United States,Central,Kansas,Olathe,Standard Class,107.94,3,0.00,26.99
